longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-NI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALDH-AL-DH-BB,ALDH-AL-DH-NI,FAPAR300-RT0-FAPAR,GDMP300-RT0-GDMP,LAI300-RT0-LAI,SWI1km-SWI-002,SWI1km-SWI-100,SWI1km-SWI-040,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-060,SWI1km-SWI-015,SWI1km-SWI-020,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-SWIR,TOCR-REF-NOR-RED,FCOVER300-RT0-FCOVER,ALDH-AL-DH-VI,DMP300-RT0-DMP,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
3.79,44.51,0.2690442,204.33333333333331,1238.0,986.0,1497.0,2017.0,963.0,75.66666666666667,1577.7777777777776,3.0,133.0,152.0,144.0,175.0,139.0,133.5,135.0,198.0,236.0,504.0,8.0,6.0,93.0,187.0,1577.7777777777776,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.79,44.52,0.26517275,198.58333333333331,1215.0,972.0,1748.0,2390.0,959.0,57.0,1555.0,4.75,136.5,158.0,149.0,175.0,144.0,137.5,139.5,198.0,261.0,551.0,23.0,15.0,95.08333333333331,228.0,1555.0,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.79,44.53,0.25922033,167.66666666666666,1237.0,986.0,1726.0,2305.0,963.0,11.666666666666664,1410.5555555555554,9.0,135.5,158.5,148.5,175.0,143.0,136.5,138.0,198.0,308.0,472.0,12.0,11.0,78.55555555555556,295.0,1410.5555555555554,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.79,44.54,0.26280144,173.22222222222226,1213.0,969.0,1970.0,2702.0,955.0,11.666666666666664,1606.666666666667,9.0,128.75,149.25,145.0,175.0,139.5,130.25,133.0,198.0,478.0,497.0,13.0,7.0,86.0,325.0,1606.666666666667,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.8,44.46,0.2690442,160.16666666666666,1209.0,966.0,2324.0,3066.0,953.0,41.0,1422.25,6.25,122.0,138.0,132.0,175.0,127.0,122.0,123.0,198.0,398.0,577.0,29.0,8.0,79.16666666666667,360.0,1422.25,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.8,44.48,0.2690442,170.75,1203.0,963.0,2056.0,2834.0,951.0,9.0,1591.75,9.25,121.0,131.0,130.0,175.0,126.0,122.0,123.0,198.0,437.0,507.0,28.0,3.0,95.16666666666669,314.0,1591.75,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.8,44.52,0.2690442,178.625,1191.0,957.0,1964.0,2679.0,951.0,61.0,1467.1875,4.375,136.0,156.0,147.0,175.0,143.0,137.0,138.0,198.0,261.0,534.0,7.0,7.0,90.5625,219.0,1467.1875,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.8,44.53,0.25922033,179.08333333333337,1207.0,966.0,1842.0,2487.0,953.0,49.0,1371.25,5.5,132.0,155.0,145.0,175.0,139.0,133.0,135.0,198.0,307.0,460.0,26.0,15.0,82.66666666666667,258.0,1371.25,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.81,44.47,0.2690442,169.0,1199.0,961.0,2273.0,2945.0,951.0,25.0,1534.416666666667,7.75,118.0,129.0,127.0,175.0,123.0,118.0,120.0,198.0,510.0,561.0,21.0,4.0,86.25,396.0,1534.416666666667,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.81,44.5,0.2690442,202.83333333333331,1221.0,975.5,1382.0,1730.0,960.0,41.0,1859.833333333333,6.25,130.0,139.0,137.0,175.0,134.0,130.0,131.0,198.0,215.0,463.0,15.0,14.0,115.0,250.5,1859.833333333333,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.81,44.51,0.2690442,205.11111111111111,1202.0,963.0,1993.0,2572.0,953.0,43.66666666666666,1532.111111111111,6.0,134.0,145.0,142.0,175.0,138.0,134.0,135.0,198.0,254.0,572.0,13.0,4.0,102.33333333333331,284.0,1532.111111111111,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.82,44.5,0.2690442,190.66666666666663,1203.0,964.0,1859.5,2227.0,953.0,65.0,1722.0,4.0,125.0,134.0,132.0,175.0,129.0,125.0,126.0,198.0,264.5,485.5,16.5,6.5,96.83333333333331,379.5,1722.0,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.82,44.51,0.2690442,215.33333333333331,1246.0,992.0,1686.0,2210.0,970.0,33.0,1792.4444444444446,7.0,131.0,140.0,138.0,175.0,135.0,131.0,132.0,198.0,231.0,531.0,13.0,13.0,127.44444444444444,299.0,1792.4444444444446,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.82,44.52,0.26517275,200.41666666666663,1215.0,972.0,1901.0,2534.0,959.0,81.0,1465.5,2.5,131.0,143.0,140.0,175.0,136.0,131.0,132.0,198.0,245.0,525.0,9.0,5.0,83.91666666666667,337.0,1465.5,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.82,44.53,0.25922033,169.11111111111111,1217.0,972.0,2273.0,2889.0,959.0,33.0,1369.3333333333333,7.0,129.0,146.0,141.0,175.0,135.0,129.0,131.0,198.0,392.0,527.0,9.0,10.0,80.1111111111111,456.0,1369.3333333333333,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.83,44.51,0.32901207,171.5,1218.0,973.5,2008.0,2396.0,959.0,33.0,1645.416666666667,7.0,117.0,127.0,125.0,175.0,121.0,117.0,118.0,198.0,313.5,516.0,11.5,7.0,118.0,428.0,1645.416666666667,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.83,44.52,0.32901207,200.75,1197.5,961.0,1939.0,2444.0,952.0,55.0,1486.9375,4.9375,130.0,139.0,137.0,175.0,134.0,130.0,131.0,198.0,231.0,474.5,17.0,8.0,87.625,358.5,1486.9375,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.83,44.53,0.3198487,168.58333333333334,1203.0,963.0,2271.5,2893.0,953.0,17.0,1412.0,8.5,123.0,138.0,135.0,175.0,130.0,123.0,125.0,198.0,431.0,509.0,9.0,2.5,80.0,461.0,1412.0,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.83,44.54,0.3198487,172.08333333333337,1212.0,968.5,1922.5,2471.5,955.0,1.0,1524.083333333333,10.0,126.0,142.0,139.0,175.0,134.5,127.5,129.0,198.0,452.0,481.0,11.0,2.5,90.5,379.5,1524.083333333333,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.84,44.46,0.33626744,182.33333333333331,1207.0,965.0,2037.0,2606.0,953.0,65.0,1397.111111111111,4.0,116.0,124.0,123.0,175.0,120.0,116.0,117.0,198.0,405.0,492.0,25.0,3.0,94.55555555555556,279.0,1397.111111111111,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.84,44.47,0.33626744,170.0,1200.0,962.0,2060.0,2600.0,951.0,65.0,1484.166666666667,4.0,115.0,132.0,127.0,175.0,121.0,115.0,117.0,198.0,401.0,460.0,15.0,4.0,85.75,416.0,1484.166666666667,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.84,44.52,0.32901207,203.0,1194.0,958.0,1872.0,2268.0,950.0,57.0,1434.75,4.75,130.0,137.0,137.0,175.0,133.0,130.0,131.0,198.0,238.0,423.0,24.0,16.0,86.0,330.0,1434.75,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.84,44.54,0.3198487,179.33333333333337,1208.0,966.0,2044.0,2648.0,954.0,1.0,1628.0,10.0,126.0,139.5,137.5,175.0,133.0,126.5,128.5,198.0,475.0,472.0,42.0,7.0,95.44444444444444,341.0,1628.0,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.85,44.47,0.33626744,172.16666666666663,1202.0,963.0,2192.0,2748.0,952.0,41.0,1426.916666666667,6.25,118.0,127.0,126.0,175.0,123.0,118.0,119.0,198.0,406.0,473.0,20.0,4.0,84.25,508.0,1426.916666666667,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.85,44.52,0.32901207,197.58333333333331,1198.0,961.0,1733.0,2123.0,951.0,25.0,1508.833333333333,7.75,132.0,140.0,139.0,175.0,135.0,132.0,132.0,198.0,253.0,414.0,23.0,15.0,92.25,303.0,1508.833333333333,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.85,44.53,0.3198487,168.55555555555554,1203.0,963.0,2055.0,2611.0,952.0,11.666666666666664,1442.5555555555554,9.0,125.0,131.0,132.0,175.0,129.0,125.0,126.0,198.0,403.0,448.0,15.0,3.0,87.0,374.0,1442.5555555555554,277.818,283.2256,0.13380218,2.3667598,2.9974616,7.959795e-05,283.49673,283.66577,283.35986,282.5163,281.21768,-5653061.0,14888961.0,-5436733.0,88748.71,17287246.0,26179454.0,0.0023288776,0.37340972,0.37145424,0.3812855,0.42909986
3.76,44.57,0.26280144,172.22222222222226,1233.0,983.0,2040.0,2600.0,961.0,54.33333333333334,1580.7777777777776,5.0,126.0,150.0,147.0,175.0,141.0,129.0,133.0,198.0,518.0,477.0,8.0,4.0,90.55555555555556,481.0,1580.7777777777776,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.76,44.6,0.25922033,211.0,1273.0,1010.0,1429.0,1909.0,979.0,33.0,1836.2222222222226,7.0,136.0,153.0,152.0,175.0,147.0,138.0,141.0,198.0,287.0,477.0,18.0,15.0,105.0,129.0,1836.2222222222226,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.76,44.61,0.25625983,200.83333333333331,1258.0,1002.0,1580.0,2192.0,977.0,73.0,1557.75,3.25,136.0,150.0,151.0,175.0,147.0,138.0,142.0,198.0,291.0,458.0,9.0,15.0,97.5,111.0,1557.75,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.76,44.61,0.25922033,200.83333333333331,1258.0,1002.0,1580.0,2192.0,977.0,73.0,1557.75,3.25,136.0,150.0,151.0,175.0,147.0,138.0,142.0,198.0,291.0,458.0,9.0,15.0,97.5,111.0,1557.75,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.77,44.56,0.26280144,161.5,1236.0,985.0,1881.0,2415.0,963.0,9.0,1689.25,9.25,126.0,150.0,146.0,175.0,139.0,128.0,132.0,198.0,491.0,436.0,13.0,2.0,93.08333333333331,382.0,1689.25,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.77,44.57,0.25922033,185.83333333333331,1234.0,984.0,1768.0,2254.0,962.0,41.0,1448.0,6.25,128.0,156.0,150.0,175.0,143.0,131.0,135.0,198.0,415.0,470.0,13.0,5.0,89.75,350.0,1448.0,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.77,44.58,0.25922033,188.6875,1238.0,987.0,1590.0,2112.5,963.0,31.0,1677.625,7.1875,134.0,159.0,154.0,175.0,148.0,137.0,140.0,198.0,352.0,454.5,5.5,8.0,98.3125,262.0,1677.625,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.77,44.61,0.25922033,192.5625,1274.0,1010.0,1490.0,2029.0,979.0,37.0,1557.1875,6.625,140.0,157.0,156.0,175.0,152.0,142.0,145.0,198.0,244.0,518.0,26.0,16.0,97.75,127.0,1557.1875,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.77,44.62,0.25625983,193.33333333333331,1274.0,1011.0,1510.0,2045.0,979.0,9.0,1547.333333333333,9.25,138.0,156.0,155.0,175.0,150.5,140.5,144.0,198.0,313.0,448.0,35.0,29.0,90.75,194.0,1547.333333333333,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.77,44.62,0.25151727,193.33333333333331,1274.0,1011.0,1510.0,2045.0,979.0,9.0,1547.333333333333,9.25,138.0,156.0,155.0,175.0,150.5,140.5,144.0,198.0,313.0,448.0,35.0,29.0,90.75,194.0,1547.333333333333,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.77,44.64,0.25625983,199.91666666666663,1273.0,1010.0,1477.0,1994.0,979.0,33.0,1360.5,7.0,138.0,155.0,154.0,175.0,150.0,141.0,144.0,198.0,312.0,459.0,8.0,4.0,84.0,152.0,1360.5,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.78,44.58,0.25922033,178.33333333333337,1237.0,986.0,1587.0,2195.0,962.5,81.0,1717.583333333333,2.5,135.0,161.0,154.0,175.0,148.0,138.0,141.0,198.0,322.0,523.5,11.5,7.5,104.41666666666669,225.5,1717.583333333333,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.78,44.62,0.25625983,190.44444444444446,1274.0,1011.0,1564.0,2135.0,980.0,65.0,1618.2222222222224,4.0,138.5,156.5,155.5,175.0,150.0,141.0,144.0,198.0,350.0,444.0,18.0,3.0,93.55555555555556,184.0,1618.2222222222224,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.78,44.62,0.25151727,190.44444444444446,1274.0,1011.0,1564.0,2135.0,980.0,65.0,1618.2222222222224,4.0,138.5,156.5,155.5,175.0,150.0,141.0,144.0,198.0,350.0,444.0,18.0,3.0,93.55555555555556,184.0,1618.2222222222224,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.78,44.63,0.25625983,195.33333333333331,1274.0,1011.0,1561.0,2151.0,980.0,65.0,1532.666666666667,4.0,137.0,157.0,155.0,175.0,150.0,140.0,143.0,198.0,293.0,507.0,20.0,27.0,97.75,157.0,1532.666666666667,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.78,44.64,0.25625983,185.11111111111111,1209.0,968.0,1923.0,2281.0,953.0,43.66666666666666,1406.5555555555554,6.0,137.0,153.0,153.0,175.0,149.0,140.0,143.0,198.0,355.0,473.0,6.0,3.0,86.22222222222223,500.0,1406.5555555555554,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.79,44.55,0.26280144,172.0,1211.0,968.0,1856.0,2548.0,954.0,1.0,1525.25,10.0,125.0,142.5,141.5,175.0,136.5,127.0,130.0,198.0,492.0,475.0,14.0,3.0,91.91666666666669,302.0,1525.25,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.79,44.57,0.25922033,192.22222222222226,1235.0,984.0,1767.0,2364.0,962.0,75.66666666666667,1214.0,3.0,136.0,159.5,152.0,175.0,146.5,138.5,141.0,198.0,384.0,525.0,11.0,9.0,74.77777777777777,267.0,1214.0,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.79,44.62,0.25151727,201.77777777777774,1273.0,1010.0,1404.0,1874.0,979.0,65.0,1672.333333333333,4.0,138.0,155.25,153.5,175.0,149.0,140.5,143.5,198.0,292.0,429.0,7.0,5.0,99.33333333333331,134.0,1672.333333333333,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.8,44.57,0.25922033,182.08333333333331,1226.0,978.0,2027.0,2618.0,961.0,57.0,1301.4166666666667,4.75,135.0,154.0,149.0,175.0,144.0,137.0,139.0,198.0,415.0,501.0,8.0,6.0,86.33333333333331,343.0,1301.4166666666667,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.8,44.59,0.25922033,173.5,1240.0,989.0,1456.0,1859.0,964.0,25.0,1321.0833333333333,7.75,134.0,160.0,151.0,175.0,145.0,136.0,139.0,198.0,358.0,426.0,15.0,7.0,71.5,336.0,1321.0833333333333,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.8,44.64,0.25625983,183.41666666666663,1207.0,966.0,1679.0,2194.0,953.0,73.0,1466.666666666667,3.25,137.0,160.0,155.0,175.0,150.0,139.0,143.0,198.0,317.0,439.0,17.0,10.0,91.91666666666669,343.0,1466.666666666667,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.8,44.64,0.25625983,183.41666666666663,1207.0,966.0,1679.0,2194.0,953.0,73.0,1466.666666666667,3.25,137.0,160.0,155.0,175.0,150.0,139.0,143.0,198.0,317.0,439.0,17.0,10.0,91.91666666666669,343.0,1466.666666666667,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.81,44.56,0.26280144,190.22222222222226,1217.0,972.0,1780.0,2406.0,956.0,22.33333333333333,1462.333333333333,8.0,131.0,145.0,143.0,175.0,139.0,132.0,134.0,198.0,498.0,504.0,12.0,4.0,90.55555555555556,263.0,1462.333333333333,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.81,44.57,0.26280144,185.22222222222226,1243.0,989.0,1571.0,2097.0,965.0,54.33333333333334,1587.333333333333,5.0,134.0,155.0,150.0,175.0,144.0,136.0,138.0,198.0,367.0,487.0,10.0,6.0,97.22222222222223,247.0,1587.333333333333,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.81,44.58,0.25922033,156.75,1253.5,996.5,2167.0,3047.0,973.5,97.0,971.5833333333335,1.0,137.0,165.0,154.0,175.0,148.0,139.0,142.0,198.0,428.5,554.5,34.5,13.5,58.25,196.5,971.5833333333335,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
3.81,44.59,0.25922033,171.66666666666666,1275.0,1011.0,1536.0,2025.0,980.0,54.33333333333334,1408.111111111111,5.0,135.0,163.0,153.0,175.0,147.0,137.0,140.0,198.0,371.0,448.0,16.0,7.0,69.1111111111111,174.0,1408.111111111111,278.01895,283.17285,0.13920385,2.3307955,0.19515502,8.294872e-05,283.37738,283.47345,283.17062,282.3344,281.0546,-5532407.5,14761045.0,-5487782.0,89117.61,17226866.0,26074662.0,0.002337074,0.38420796,0.38109854,0.3912373,0.43643406
